OD ID,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment
OD4066,Member,Male,Snacks and Fastfood,122.1132,3,43.38932,366.3396,16-Sep-23,17:59,Cash
OD4067,Normal,Male,Food and beverages,92.92,2,23.9832,185.84,16-Sep-23,14:42,Cash
OD4068,Normal,Male,Food Grains,123.123,3,23.21882,369.369,16-Sep-23,18:41,Debit Card
OD4069,Normal,Male,Oil and masalas,28.12,3,34.89,84.36,16-Sep-23,15:26,Ewallet/Mo-Banking
OD4070,Member,Male,Snacks and Fastfood,99.912,3,34.93022,299.736,17-Sep-23,13:32,Cash
OD4071,Normal,Male,Food and beverages,19.22,4,3.3,76.88,17-Sep-23,18:08,Cash
OD4072,Member,Female,Food Grains,123.38,3,33.428,370.14,17-Sep-23,18:03,Debit Card
OD4073,Normal,Female,Oil and masalas,89.8,2,44.9,179.6,17-Sep-23,20:03,Debit Card
OD4074,Member,Male,Food Grains,38.123,4,12.2208,152.492,17-Sep-23,15:10,Cash
OD4075,Member,Female,Food Grains,13.912,2,4.438,27.824,17-Sep-23,12:07,Debit Card
OD4076,Member,Male,Snacks and Fastfood,812.02,3,121.8032,2436.06,17-Sep-23,17:59,Cash
OD4077,Normal,Male,Food and beverages,83.33,3,32.8232,249.99,17-Sep-23,14:42,Cash
OD4078,Member,Male,Food Grains,1212.012,3,1133.23122,3636.036,17-Sep-23,18:41,Debit Card
OD4079,Normal,Female,Oil and masalas,83.08,1,4.124,83.08,17-Sep-23,15:26,Ewallet/Mo-Banking
OD4080,Member,Male,Snacks and Fastfood,30.121,1,1.20322,30.121,17-Sep-23,13:32,Cash
OD4081,Member,Male,Food and beverages,98.23,3,33.8932,294.69,17-Sep-23,18:08,Cash
OD4082,Normal,Male,Food Grains,10.99,2,2.3432,21.98,17-Sep-23,18:03,Debit Card
OD4083,Normal,Male,Oil and masalas,122.1132,3,43.38932,366.3396,17-Sep-23,20:03,Debit Card
OD4084,Normal,Male,Food Grains,92.92,2,23.9832,185.84,17-Sep-23,15:10,Cash
OD4085,Normal,Male,Food Grains,123.123,3,23.21882,369.369,17-Sep-23,12:07,Debit Card
OD4086,Member,Female,Snacks and Fastfood,28.12,3,34.89,84.36,17-Sep-23,17:59,Cash
OD4087,Member,Female,Food and beverages,99.912,3,34.93022,299.736,17-Sep-23,14:42,Cash
OD4088,Normal,Male,Food Grains,19.22,4,3.3,76.88,17-Sep-23,18:41,Debit Card
OD4089,Member,Female,Oil and masalas,123.38,3,33.428,370.14,17-Sep-23,15:26,Ewallet/Mo-Banking
OD4090,Normal,Male,Snacks and Fastfood,89.8,2,44.9,179.6,17-Sep-23,13:32,Cash
OD4091,Member,Male,Food and beverages,38.123,4,12.2208,152.492,17-Sep-23,18:08,Cash
OD4092,Normal,Male,Food Grains,13.912,2,4.438,27.824,17-Sep-23,18:03,Debit Card
OD4093,Normal,Male,Oil and masalas,812.02,3,121.8032,2436.06,17-Sep-23,20:03,Debit Card
OD4094,Normal,Male,Food Grains,83.33,3,32.8232,249.99,17-Sep-23,15:10,Cash
OD4095,Normal,Male,Food Grains,1212.012,3,1133.23122,3636.036,17-Sep-23,12:07,Debit Card
OD4096,Member,Female,Snacks and Fastfood,83.08,1,4.124,83.08,17-Sep-23,17:59,Cash
OD4097,Member,Female,Food and beverages,30.121,1,1.20322,30.121,17-Sep-23,14:42,Cash
OD4098,Normal,Male,Food Grains,98.23,3,33.8932,294.69,17-Sep-23,18:41,Debit Card
OD4099,Normal,Male,Oil and masalas,10.99,2,2.3432,21.98,17-Sep-23,15:26,Ewallet/Mo-Banking
OD4100,Member,Male,Snacks and Fastfood,122.1132,3,43.38932,366.3396,17-Sep-23,13:32,Cash
OD4101,Normal,Female,Food and beverages,92.92,2,23.9832,185.84,17-Sep-23,18:08,Cash
OD4102,Member,Male,Food Grains,123.123,3,23.21882,369.369,17-Sep-23,18:03,Debit Card
OD4103,Normal,Female,Oil and masalas,28.12,3,34.89,84.36,17-Sep-23,20:03,Debit Card
OD4104,Member,Male,Food Grains,99.912,3,34.93022,299.736,17-Sep-23,15:10,Cash
OD4105,Normal,Male,Food Grains,19.22,4,3.3,76.88,17-Sep-23,12:07,Debit Card
OD4106,Member,Female,Snacks and Fastfood,123.38,3,33.428,370.14,17-Sep-23,17:59,Cash
OD4107,Member,Female,Food and beverages,89.8,2,44.9,179.6,17-Sep-23,14:42,Cash
OD4108,Normal,Male,Food Grains,38.123,4,12.2208,152.492,17-Sep-23,18:41,Debit Card
OD4109,Normal,Male,Oil and masalas,13.912,2,4.438,27.824,17-Sep-23,15:26,Ewallet/Mo-Banking
OD4110,Member,Male,Snacks and Fastfood,812.02,3,121.8032,2436.06,17-Sep-23,13:32,Cash
OD4111,Member,Female,Food and beverages,83.33,3,32.8232,249.99,17-Sep-23,18:08,Cash
OD4112,Normal,Male,Food Grains,1212.012,3,1133.23122,3636.036,17-Sep-23,18:03,Debit Card
OD4113,Member,Female,Oil and masalas,83.08,1,4.124,83.08,17-Sep-23,20:03,Debit Card
OD4114,Member,Male,Food Grains,30.121,1,1.20322,30.121,17-Sep-23,15:10,Cash
OD4115,Member,Male,Food Grains,98.23,3,33.8932,294.69,17-Sep-23,12:07,Debit Card
OD4116,Member,Female,Snacks and Fastfood,19.22,4,3.3,76.88,17-Sep-23,17:59,Cash
OD4117,Normal,Female,Food and beverages,123.38,3,33.428,370.14,17-Sep-23,14:42,Cash
OD4118,Member,Male,Food Grains,89.8,2,44.9,179.6,17-Sep-23,18:41,Debit Card
OD4119,Normal,Male,Oil and masalas,38.123,4,12.2208,152.492,17-Sep-23,15:26,Ewallet/Mo-Banking
OD4120,Member,Male,Snacks and Fastfood,13.912,2,4.438,27.824,17-Sep-23,13:32,Cash
OD4121,Normal,Female,Food and beverages,812.02,3,121.8032,2436.06,17-Sep-23,18:08,Cash
OD4122,Member,Male,Food Grains,83.33,3,32.8232,249.99,17-Sep-23,18:03,Debit Card
OD4123,Member,Male,Oil and masalas,1212.012,3,1133.23122,3636.036,17-Sep-23,20:03,Debit Card
OD4124,Member,Female,Food Grains,83.08,1,4.124,83.08,17-Sep-23,15:10,Cash
OD4125,Normal,Female,Food Grains,30.121,1,1.20322,30.121,17-Sep-23,12:07,Debit Card
OD4126,Normal,Female,Snacks and Fastfood,98.23,3,33.8932,294.69,17-Sep-23,17:59,Cash
OD4127,Member,Female,Food and beverages,10.99,2,2.3432,21.98,17-Sep-23,14:42,Cash
OD4128,Member,Male,Food Grains,122.1132,3,43.38932,366.3396,17-Sep-23,18:41,Debit Card
OD4129,Member,Male,Oil and masalas,92.92,2,23.9832,185.84,17-Sep-23,15:26,Ewallet/Mo-Banking
OD4130,Member,Male,Snacks and Fastfood,123.123,3,23.21882,369.369,17-Sep-23,13:32,Cash
OD4131,Normal,Female,Food and beverages,28.12,3,34.89,84.36,17-Sep-23,18:08,Cash
OD4132,Member,Male,Food Grains,99.912,3,34.93022,299.736,17-Sep-23,18:03,Debit Card
OD4133,Member,Male,Oil and masalas,19.22,4,3.3,76.88,17-Sep-23,20:03,Debit Card
OD4134,Member,Female,Food Grains,123.38,3,33.428,370.14,17-Sep-23,15:10,Cash
OD4135,Normal,Female,Food Grains,89.8,2,44.9,179.6,17-Sep-23,12:07,Debit Card
OD4136,Normal,Female,Snacks and Fastfood,38.123,4,12.2208,152.492,17-Sep-23,17:59,Cash
OD4137,Member,Female,Food and beverages,13.912,2,4.438,27.824,17-Sep-23,14:42,Cash
OD4138,Member,Male,Oil and masalas,812.02,3,121.8032,2436.06,17-Sep-23,15:26,Ewallet/Mo-Banking
OD4139,Normal,Female,Snacks and Fastfood,83.33,3,32.8232,249.99,18-Sep-23,13:32,Cash
OD4140,Member,Female,Food and beverages,1212.012,3,1133.23122,3636.036,18-Sep-23,18:08,Cash
OD4141,Member,Male,Food Grains,83.08,1,4.124,83.08,18-Sep-23,18:03,Debit Card
OD4142,Member,Female,Oil and masalas,30.121,1,1.20322,30.121,18-Sep-23,20:03,Debit Card
OD4143,Member,Female,Food Grains,98.23,3,33.8932,294.69,18-Sep-23,15:10,Cash
OD4144,Member,Male,Food Grains,10.99,2,2.3432,21.98,18-Sep-23,12:07,Debit Card
OD4145,Normal,Male,Snacks and Fastfood,122.1132,3,43.38932,366.3396,18-Sep-23,17:59,Cash
OD4146,Normal,Male,Food and beverages,92.92,2,23.9832,185.84,18-Sep-23,14:42,Cash
OD4147,Normal,Male,Food Grains,123.123,3,23.21882,369.369,18-Sep-23,18:41,Debit Card
OD4148,Member,Male,Oil and masalas,28.12,3,34.89,84.36,18-Sep-23,15:26,Ewallet/Mo-Banking
OD4149,Normal,Female,Snacks and Fastfood,99.912,3,34.93022,299.736,18-Sep-23,13:32,Cash
OD4150,Member,Female,Food and beverages,19.22,4,3.3,76.88,18-Sep-23,18:08,Cash
OD4151,Member,Male,Food Grains,123.38,3,33.428,370.14,18-Sep-23,18:03,Debit Card
OD4152,Member,Female,Oil and masalas,89.8,2,44.9,179.6,18-Sep-23,20:03,Debit Card
OD4153,Normal,Female,Food Grains,38.123,4,12.2208,152.492,18-Sep-23,15:10,Cash
OD4154,Normal,Male,Food Grains,13.912,2,4.438,27.824,18-Sep-23,12:07,Debit Card
OD4155,Normal,Male,Snacks and Fastfood,812.02,3,121.8032,2436.06,18-Sep-23,17:59,Cash
OD4156,Normal,Male,Food and beverages,83.33,3,32.8232,249.99,18-Sep-23,14:42,Cash
OD4157,Member,Male,Food Grains,1212.012,3,1133.23122,3636.036,18-Sep-23,18:41,Debit Card
OD4158,Normal,Male,Oil and masalas,83.08,1,4.124,83.08,18-Sep-23,15:26,Ewallet/Mo-Banking
OD4159,Member,Female,Snacks and Fastfood,30.121,1,1.20322,30.121,18-Sep-23,13:32,Cash
OD4160,Member,Female,Food and beverages,98.23,3,33.8932,294.69,18-Sep-23,18:08,Cash
OD4161,Member,Male,Food Grains,10.99,2,2.3432,21.98,18-Sep-23,18:03,Debit Card
OD4162,Member,Female,Oil and masalas,122.1132,3,43.38932,366.3396,18-Sep-23,20:03,Debit Card
OD4163,Normal,Female,Food Grains,92.92,2,23.9832,185.84,18-Sep-23,15:10,Cash
OD4164,Normal,Male,Food Grains,123.123,3,23.21882,369.369,18-Sep-23,12:07,Debit Card
OD4165,Normal,Male,Snacks and Fastfood,28.12,3,34.89,84.36,18-Sep-23,17:59,Cash
OD4166,Normal,Male,Food and beverages,99.912,3,34.93022,299.736,18-Sep-23,14:42,Cash
OD4167,Member,Male,Food Grains,19.22,4,3.3,76.88,18-Sep-23,18:41,Debit Card
OD4168,Member,Male,Oil and masalas,123.38,3,33.428,370.14,18-Sep-23,15:26,Ewallet/Mo-Banking
OD4169,Normal,Female,Snacks and Fastfood,89.8,2,44.9,179.6,18-Sep-23,13:32,Cash
OD4170,Member,Female,Food and beverages,38.123,4,12.2208,152.492,18-Sep-23,18:08,Cash
OD4171,Normal,Male,Food Grains,13.912,2,4.438,27.824,18-Sep-23,18:03,Debit Card
OD4172,Member,Female,Oil and masalas,812.02,3,121.8032,2436.06,18-Sep-23,20:03,Debit Card
OD4173,Member,Female,Food Grains,83.33,3,32.8232,249.99,18-Sep-23,15:10,Cash
OD4174,Normal,Male,Food Grains,1212.012,3,1133.23122,3636.036,18-Sep-23,12:07,Debit Card
OD4175,Normal,Male,Snacks and Fastfood,83.08,1,4.124,83.08,18-Sep-23,17:59,Cash
OD4176,Member,Male,Food and beverages,30.121,1,1.20322,30.121,18-Sep-23,14:42,Cash
OD4177,Member,Female,Snacks and Fastfood,98.23,3,33.8932,294.69,18-Sep-23,18:45,Ewallet/Mo-Banking
OD4178,Normal,Male,Snacks and Fastfood,38.33,2,39.382,76.66,18-Sep-23,12:48,Debit Card
OD4179,Member,Male,Food Grains,120.3,2,30.12,240.6,18-Sep-23,15:05,Debit Card
OD4180,Normal,Female,Food and beverages,33.2,2,19.332,66.4,18-Sep-23,13:01,Debit Card
OD4181,Member,Male,Food and beverages,812.128,4,323.0332,3248.512,18-Sep-23,10:37,Ewallet/Mo-Banking
OD4182,Member,Female,Snacks and Fastfood,93.22,3,13.983,279.66,18-Sep-23,15:27,Debit Card
OD4183,Normal,Female,Food Grains,23.08,3,13.31,69.24,18-Sep-23,10:01,Debit Card
OD4184,Normal,Male,Food Grains,32.88,3,23.228,98.64,18-Sep-23,17:59,Ewallet/Mo-Banking
OD4185,Member,Male,Food and beverages,33.28,2,18.32,66.56,18-Sep-23,16:46,Cash
OD4186,Normal,Male,Food Grains,120.83,1,3.2432,120.83,18-Sep-23,15:15,Ewallet/Mo-Banking
OD4187,Member,Female,Drinks/Beverage,128.122,4,21.2308,512.488,18-Sep-23,12:36,Ewallet/Mo-Banking
OD4188,Member,Female,Snacks and Fastfood,10.212,4,4.203,40.848,18-Sep-23,18:45,Ewallet/Mo-Banking
OD4189,Normal,Male,Snacks and Fastfood,82.32,3,12.828,246.96,18-Sep-23,12:48,Debit Card
OD4190,Member,Male,Food Grains,312.12,2,323.232,624.24,18-Sep-23,15:05,Debit Card
OD4191,Normal,Female,Food and beverages,38.33,2,39.382,76.66,18-Sep-23,13:01,Debit Card
OD4192,Member,Male,Food and beverages,120.3,2,30.12,240.6,18-Sep-23,10:37,Ewallet/Mo-Banking
OD4193,Member,Female,Snacks and Fastfood,33.2,2,19.332,66.4,18-Sep-23,15:27,Debit Card
OD4194,Normal,Female,Food Grains,812.128,4,323.0332,3248.512,18-Sep-23,10:01,Debit Card
OD4195,Normal,Male,Food Grains,93.22,3,13.983,279.66,18-Sep-23,17:59,Ewallet/Mo-Banking
OD4196,Member,Male,Food and beverages,23.08,3,13.31,69.24,18-Sep-23,16:46,Cash
OD4197,Normal,Male,Food Grains,32.88,3,23.228,98.64,18-Sep-23,15:15,Ewallet/Mo-Banking
OD4198,Member,Female,Drinks/Beverage,33.28,2,18.32,66.56,18-Sep-23,12:36,Ewallet/Mo-Banking
OD4199,Member,Female,Snacks and Fastfood,120.83,1,3.2432,120.83,18-Sep-23,18:45,Ewallet/Mo-Banking
OD4200,Normal,Male,Snacks and Fastfood,128.122,4,21.2308,512.488,18-Sep-23,12:48,Debit Card
OD4201,Member,Male,Food Grains,10.212,4,4.203,40.848,18-Sep-23,15:05,Debit Card
OD4202,Normal,Female,Food and beverages,82.32,3,12.828,246.96,18-Sep-23,13:01,Debit Card
OD4203,Member,Male,Food and beverages,312.12,2,323.232,624.24,18-Sep-23,10:37,Ewallet/Mo-Banking
OD4204,Member,Female,Snacks and Fastfood,38.33,2,39.382,76.66,18-Sep-23,15:27,Debit Card
OD4205,Normal,Female,Food Grains,120.3,2,30.12,240.6,18-Sep-23,10:01,Debit Card
OD4206,Normal,Male,Food Grains,33.2,2,19.332,66.4,18-Sep-23,17:59,Ewallet/Mo-Banking
OD4207,Member,Male,Food and beverages,812.128,4,323.0332,3248.512,18-Sep-23,16:46,Cash
OD4208,Normal,Male,Food Grains,93.22,3,13.983,279.66,19-Sep-23,15:15,Ewallet/Mo-Banking
OD4209,Member,Female,Drinks/Beverage,23.08,3,13.31,69.24,19-Sep-23,12:36,Ewallet/Mo-Banking
OD4210,Member,Female,Snacks and Fastfood,32.88,3,23.228,98.64,19-Sep-23,18:45,Ewallet/Mo-Banking
OD4211,Normal,Male,Snacks and Fastfood,33.28,2,18.32,66.56,19-Sep-23,12:48,Debit Card
OD4212,Member,Male,Food Grains,120.83,1,3.2432,120.83,19-Sep-23,15:05,Debit Card
OD4213,Normal,Female,Food and beverages,128.122,4,21.2308,512.488,19-Sep-23,13:01,Debit Card
OD4214,Member,Male,Food and beverages,10.212,4,4.203,40.848,19-Sep-23,10:37,Ewallet/Mo-Banking
OD4215,Member,Female,Snacks and Fastfood,82.32,3,12.828,246.96,19-Sep-23,15:27,Debit Card
OD4216,Normal,Female,Food Grains,312.12,2,323.232,624.24,19-Sep-23,10:01,Debit Card
OD4217,Normal,Male,Food Grains,38.33,2,39.382,76.66,19-Sep-23,17:59,Ewallet/Mo-Banking
OD4218,Member,Male,Food and beverages,120.3,2,30.12,240.6,19-Sep-23,16:46,Cash
OD4219,Normal,Male,Food Grains,33.2,2,19.332,66.4,19-Sep-23,15:15,Ewallet/Mo-Banking
OD4220,Member,Female,Drinks/Beverage,812.128,4,323.0332,3248.512,19-Sep-23,12:36,Ewallet/Mo-Banking
OD4221,Normal,Female,Snacks and Fastfood,93.22,3,13.983,279.66,19-Sep-23,18:45,Ewallet/Mo-Banking
OD4222,Member,Female,Snacks and Fastfood,23.08,3,13.31,69.24,19-Sep-23,12:48,Debit Card
OD4223,Normal,Female,Food Grains,32.88,3,23.228,98.64,19-Sep-23,15:05,Debit Card
OD4224,Normal,Male,Food and beverages,33.28,2,18.32,66.56,19-Sep-23,13:01,Debit Card
OD4225,Normal,Female,Food and beverages,120.83,1,3.2432,120.83,19-Sep-23,10:37,Ewallet/Mo-Banking
OD4226,Normal,Female,Snacks and Fastfood,128.122,4,21.2308,512.488,19-Sep-23,15:27,Debit Card
OD4227,Member,Female,Food Grains,10.212,4,4.203,40.848,19-Sep-23,10:01,Debit Card
OD4228,Normal,Male,Food Grains,82.32,3,12.828,246.96,19-Sep-23,17:59,Ewallet/Mo-Banking
OD4229,Member,Female,Food and beverages,38.33,2,39.382,76.66,19-Sep-23,16:46,Cash
OD4230,Normal,Male,Food Grains,120.3,2,30.12,240.6,19-Sep-23,15:15,Ewallet/Mo-Banking
OD4231,Normal,Female,Drinks/Beverage,33.2,2,19.332,66.4,19-Sep-23,12:36,Ewallet/Mo-Banking
OD4232,Normal,Female,Snacks and Fastfood,812.128,4,323.0332,3248.512,19-Sep-23,18:45,Ewallet/Mo-Banking
OD4233,Member,Female,Snacks and Fastfood,93.22,3,13.983,279.66,19-Sep-23,12:48,Debit Card
OD4234,Normal,Female,Food Grains,23.08,3,13.31,69.24,19-Sep-23,15:05,Debit Card
OD4235,Normal,Male,Food and beverages,32.88,3,23.228,98.64,19-Sep-23,13:01,Debit Card
OD4236,Normal,Female,Food and beverages,33.28,2,18.32,66.56,19-Sep-23,10:37,Ewallet/Mo-Banking
OD4237,Member,Female,Snacks and Fastfood,120.83,1,3.2432,120.83,19-Sep-23,15:27,Debit Card
OD4238,Member,Female,Food Grains,128.122,4,21.2308,512.488,19-Sep-23,10:01,Debit Card
OD4239,Normal,Male,Food Grains,10.212,4,4.203,40.848,19-Sep-23,17:59,Ewallet/Mo-Banking
OD4240,Normal,Female,Food and beverages,82.32,3,12.828,246.96,19-Sep-23,16:46,Cash
OD4241,Member,Male,Food Grains,312.12,2,323.232,624.24,19-Sep-23,15:15,Ewallet/Mo-Banking
OD4242,Normal,Female,Drinks/Beverage,38.33,2,39.382,76.66,19-Sep-23,12:36,Ewallet/Mo-Banking
OD4243,Member,Female,Snacks and Fastfood,120.3,2,30.12,240.6,19-Sep-23,18:45,Ewallet/Mo-Banking
OD4244,Member,Male,Snacks and Fastfood,33.2,2,19.332,66.4,19-Sep-23,12:48,Debit Card
OD4245,Member,Male,Food Grains,812.128,4,323.0332,3248.512,19-Sep-23,15:05,Debit Card
OD4246,Normal,Male,Food and beverages,93.22,3,13.983,279.66,19-Sep-23,13:01,Debit Card
OD4247,Normal,Male,Food and beverages,23.08,3,13.31,69.24,19-Sep-23,10:37,Ewallet/Mo-Banking
OD4248,Member,Female,Snacks and Fastfood,32.88,3,23.228,98.64,19-Sep-23,15:27,Debit Card
OD4249,Member,Male,Food Grains,33.28,2,18.32,66.56,19-Sep-23,10:01,Debit Card
OD4250,Member,Female,Food Grains,120.83,1,3.2432,120.83,19-Sep-23,17:59,Ewallet/Mo-Banking
OD4251,Normal,Female,Food and beverages,128.122,4,21.2308,512.488,19-Sep-23,16:46,Cash
OD4252,Normal,Female,Food Grains,10.212,4,4.203,40.848,19-Sep-23,15:15,Ewallet/Mo-Banking
OD4253,Normal,Female,Drinks/Beverage,82.32,3,12.828,246.96,19-Sep-23,12:36,Ewallet/Mo-Banking
OD4254,Normal,Female,Snacks and Fastfood,38.33,2,39.382,76.66,19-Sep-23,18:45,Ewallet/Mo-Banking
OD4255,Member,Male,Snacks and Fastfood,120.3,2,30.12,240.6,19-Sep-23,12:48,Debit Card
OD4256,Member,Male,Food Grains,33.2,2,19.332,66.4,19-Sep-23,15:05,Debit Card
OD4257,Normal,Male,Food and beverages,812.128,4,323.0332,3248.512,19-Sep-23,13:01,Debit Card
OD4258,Member,Male,Food and beverages,93.22,3,13.983,279.66,19-Sep-23,10:37,Ewallet/Mo-Banking
OD4259,Normal,,Snacks and Fastfood,23.08,3,13.31,69.24,19-Sep-23,15:27,Debit Card
OD4260,Member,Male,Food Grains,32.88,3,23.228,98.64,19-Sep-23,10:01,Debit Card
OD4261,Normal,Female,Food Grains,33.28,2,18.32,66.56,19-Sep-23,17:59,Ewallet/Mo-Banking
OD4262,Normal,Female,Food and beverages,120.83,1,3.2432,120.83,19-Sep-23,16:46,Cash
OD4263,Normal,Female,Food Grains,128.122,4,21.2308,512.488,19-Sep-23,15:15,Ewallet/Mo-Banking
OD4264,Normal,Female,Drinks/Beverage,10.212,4,4.203,40.848,19-Sep-23,12:36,Ewallet/Mo-Banking
OD4265,Member,Male,Snacks and Fastfood,82.32,3,12.828,246.96,19-Sep-23,18:45,Ewallet/Mo-Banking
OD4266,Member,Female,Snacks and Fastfood,312.12,2,323.232,624.24,19-Sep-23,12:48,Debit Card
OD4267,Normal,Male,Food Grains,38.33,2,39.382,76.66,19-Sep-23,15:05,Debit Card
OD4268,Normal,Male,Food and beverages,120.3,2,30.12,240.6,19-Sep-23,13:01,Debit Card
OD4269,Member,Male,Food and beverages,33.2,2,19.332,66.4,20-Sep-23,10:37,Ewallet/Mo-Banking
OD4270,Normal,Female,Snacks and Fastfood,812.128,4,323.0332,3248.512,20-Sep-23,15:27,Debit Card
OD4271,Member,Male,Food Grains,93.22,3,13.983,279.66,20-Sep-23,10:01,Debit Card
OD4272,Member,Male,Food Grains,23.08,3,13.31,69.24,20-Sep-23,17:59,Ewallet/Mo-Banking
OD4273,Member,Male,Food and beverages,32.88,3,23.228,98.64,20-Sep-23,16:46,Cash
OD4274,Member,Male,Food Grains,33.28,2,18.32,66.56,20-Sep-23,15:15,Ewallet/Mo-Banking
OD4275,Normal,Male,Drinks/Beverage,120.83,1,3.2432,120.83,20-Sep-23,12:36,Ewallet/Mo-Banking
OD4276,Normal,Male,Snacks and Fastfood,128.122,4,21.2308,512.488,20-Sep-23,18:45,Ewallet/Mo-Banking
OD4277,Member,Female,Snacks and Fastfood,10.212,4,4.203,40.848,20-Sep-23,12:48,Debit Card
OD4278,Normal,Male,Food Grains,82.32,3,12.828,246.96,20-Sep-23,15:05,Debit Card
OD4279,Normal,Male,Food and beverages,38.33,2,39.382,76.66,20-Sep-23,13:01,Debit Card
OD4280,Normal,Male,Food and beverages,120.3,2,30.12,240.6,20-Sep-23,10:37,Ewallet/Mo-Banking
OD4281,Normal,Female,Snacks and Fastfood,33.2,2,19.332,66.4,20-Sep-23,15:27,Debit Card
OD4282,Member,Male,Food Grains,812.128,4,323.0332,3248.512,20-Sep-23,10:01,Debit Card
OD4283,Member,Male,Food Grains,93.22,3,13.983,279.66,20-Sep-23,17:59,Ewallet/Mo-Banking
OD4284,Member,Male,Food and beverages,23.08,3,13.31,69.24,20-Sep-23,16:46,Cash
OD4285,Normal,Male,Food Grains,32.88,3,23.228,98.64,20-Sep-23,15:15,Ewallet/Mo-Banking
OD4286,Member,Male,Drinks/Beverage,33.28,2,18.32,66.56,20-Sep-23,12:36,Ewallet/Mo-Banking
OD4287,Member,Male,Snacks and Fastfood,120.83,1,3.2432,120.83,20-Sep-23,18:45,Ewallet/Mo-Banking
OD4288,Member,Female,Snacks and Fastfood,128.122,4,21.2308,512.488,20-Sep-23,12:48,Debit Card
OD4289,Normal,Female,Food Grains,10.212,4,4.203,40.848,20-Sep-23,15:05,Debit Card
OD4290,Member,Male,Food and beverages,82.32,3,12.828,246.96,20-Sep-23,13:01,Debit Card
OD4291,Member,Male,Food and beverages,312.12,2,323.232,624.24,20-Sep-23,10:37,Ewallet/Mo-Banking
OD4292,Normal,Male,Snacks and Fastfood,38.33,2,39.382,76.66,20-Sep-23,15:27,Debit Card
OD4293,Normal,Female,Food Grains,120.3,2,30.12,240.6,20-Sep-23,10:01,Debit Card
OD4294,Member,Male,Food Grains,33.2,2,19.332,66.4,20-Sep-23,17:59,Ewallet/Mo-Banking
OD4295,Member,Male,Food and beverages,812.128,4,323.0332,3248.512,20-Sep-23,16:46,Cash
OD4296,Normal,Male,Food Grains,93.22,3,13.983,279.66,20-Sep-23,15:15,Ewallet/Mo-Banking
OD4297,Member,Male,Drinks/Beverage,23.08,3,13.31,69.24,20-Sep-23,12:36,Ewallet/Mo-Banking
OD4298,Normal,Male,Snacks and Fastfood,32.88,3,23.228,98.64,20-Sep-23,18:45,Ewallet/Mo-Banking
OD4299,Normal,Female,Snacks and Fastfood,33.28,2,18.32,66.56,20-Sep-23,12:48,Debit Card
OD4300,Member,Female,Food Grains,120.83,1,3.2432,120.83,20-Sep-23,15:05,Debit Card
OD4301,Member,Male,Food and beverages,128.122,4,21.2308,512.488,20-Sep-23,13:01,Debit Card
OD4302,Member,Male,Food and beverages,10.212,4,4.203,40.848,20-Sep-23,10:37,Ewallet/Mo-Banking
OD4303,Normal,Male,Snacks and Fastfood,82.32,3,12.828,246.96,20-Sep-23,15:27,Debit Card
OD4304,Member,Female,Food Grains,38.33,2,39.382,76.66,20-Sep-23,10:01,Debit Card
OD4305,Member,Male,Food Grains,120.3,2,30.12,240.6,20-Sep-23,17:59,Ewallet/Mo-Banking
OD4306,Member,Male,Food and beverages,33.2,2,19.332,66.4,20-Sep-23,16:46,Cash
OD4307,Member,Male,Food Grains,812.128,4,323.0332,3248.512,20-Sep-23,15:15,Ewallet/Mo-Banking
OD4308,Member,Male,Drinks/Beverage,93.22,3,13.983,279.66,20-Sep-23,12:36,Ewallet/Mo-Banking
OD4309,Normal,Male,Snacks and Fastfood,23.08,3,13.31,69.24,20-Sep-23,18:45,Ewallet/Mo-Banking
OD4310,Normal,Male,Snacks and Fastfood,32.88,3,23.228,98.64,20-Sep-23,12:48,Debit Card
OD4311,Normal,Male,Food Grains,33.28,2,18.32,66.56,20-Sep-23,15:05,Debit Card
OD4312,Member,Male,Food and beverages,120.83,1,3.2432,120.83,20-Sep-23,13:01,Debit Card
OD4313,Member,Female,Food and beverages,128.122,4,21.2308,512.488,20-Sep-23,10:37,Ewallet/Mo-Banking
OD4314,Normal,Female,Snacks and Fastfood,10.212,4,4.203,40.848,20-Sep-23,15:27,Debit Card
OD4315,Normal,Male,Food Grains,82.32,3,12.828,246.96,20-Sep-23,10:01,Debit Card
OD4316,Normal,Male,Food Grains,312.12,2,323.232,624.24,20-Sep-23,17:59,Ewallet/Mo-Banking
OD4317,Normal,Male,Food and beverages,38.33,2,39.382,76.66,20-Sep-23,16:46,Cash
OD4318,Member,Female,Food Grains,120.3,2,30.12,240.6,20-Sep-23,15:15,Ewallet/Mo-Banking
OD4319,Normal,Female,Drinks/Beverage,33.2,2,19.332,66.4,20-Sep-23,12:36,Ewallet/Mo-Banking
OD4320,Member,Male,Snacks and Fastfood,812.128,4,323.0332,3248.512,20-Sep-23,18:45,Ewallet/Mo-Banking
